"Region","PrimaryKey","Line","PointNbr","layer","code","LineKey","PointLoc"
"SH","201A",28,9,"SOIL_SURF","S","201A",9
"SH","201A",28,9.5,"FOLIAR_1","N","201A",9.5
"SH","201A",28,9.5,"FOLIAR_2","L","201A",9.5
"SH","201A",28,9.5,"SOIL_SURF","S","201A",9.5
"SH","201A",28,10,"FOLIAR_1","POSE","201A",10
"SH","201A",28,10,"FOLIAR_2","L","201A",10
"SH","201A",28,10,"SOIL_SURF","S","201A",10
"SH","201A",28,10.5,"FOLIAR_1","N","201A",10.5
"SH","201A",28,10.5,"FOLIAR_2","L","201A",10.5
"SH","201A",28,10.5,"SOIL_SURF","S","201A",10.5
"SH","201A",28,11,"FOLIAR_1","AGROP","201A",11
"SH","201A",28,11,"FOLIAR_2","L","201A",11
"SH","201A",28,11,"SOIL_SURF","S","201A",11
"SH","201A",28,11.5,"FOLIAR_1","POSE","201A",11.5
"SH","201A",28,11.5,"FOLIAR_2","L","201A",11.5
"SH","201A",28,11.5,"SOIL_SURF","S","201A",11.5
"SH","201A",28,12,"FOLIAR_1","POSE","201A",12
"SH","201A",28,12,"FOLIAR_2","L","201A",12
"SH","201A",28,12,"SOIL_SURF","S","201A",12
"SH","201A",28,12.5,"FOLIAR_1","AGROP","201A",12.5
"SH","201A",28,12.5,"FOLIAR_2","POSE","201A",12.5
"SH","201A",28,12.5,"FOLIAR_3","L","201A",12.5
"SH","201A",28,12.5,"SOIL_SURF","S","201A",12.5
"SH","201A",28,13,"FOLIAR_1","AGROP","201A",13
"SH","201A",28,13,"FOLIAR_2","POSE","201A",13
"SH","201A",28,13,"FOLIAR_3","L","201A",13
"SH","201A",28,13,"SOIL_SURF","S","201A",13
"SH","201A",28,13.5,"FOLIAR_1","AGROP","201A",13.5
"SH","201A",28,13.5,"FOLIAR_2","POSE","201A",13.5
"SH","201A",28,13.5,"FOLIAR_3","L","201A",13.5
"SH","201A",28,13.5,"SOIL_SURF","S","201A",13.5
"SH","201A",28,14,"FOLIAR_1","AGROP","201A",14
"SH","201A",28,14,"FOLIAR_2","L","201A",14
"SH","201A",28,14,"SOIL_SURF","S","201A",14
"SH","201A",28,14.5,"FOLIAR_1","AGROP","201A",14.5
"SH","201A",28,14.5,"FOLIAR_2","L","201A",14.5
"SH","201A",28,14.5,"SOIL_SURF","S","201A",14.5
"SH","201A",28,15,"FOLIAR_1","AGROP","201A",15
"SH","201A",28,15,"SOIL_SURF","S","201A",15
"SH","201A",28,15.5,"FOLIAR_1","AGROP","201A",15.5
"SH","201A",28,15.5,"FOLIAR_2","BRTE","201A",15.5
"SH","201A",28,15.5,"FOLIAR_3","NEST5","201A",15.5
"SH","201A",28,15.5,"FOLIAR_4","L","201A",15.5
"SH","201A",28,15.5,"SOIL_SURF","S","201A",15.5
"SH","201A",28,16,"FOLIAR_1","AGROP","201A",16
"SH","201A",28,16,"FOLIAR_2","L","201A",16
"SH","201A",28,16,"SOIL_SURF","S","201A",16
"SH","201A",28,16.5,"FOLIAR_1","AGROP","201A",16.5
"SH","201A",28,16.5,"FOLIAR_2","L","201A",16.5
"SH","201A",28,16.5,"SOIL_SURF","S","201A",16.5
"SH","201A",28,17,"FOLIAR_1","N","201A",17
"SH","201A",28,17,"FOLIAR_2","L","201A",17
"SH","201A",28,17,"SOIL_SURF","S","201A",17
"SH","201A",28,17.5,"FOLIAR_1","AGROP","201A",17.5
"SH","201A",28,17.5,"FOLIAR_2","L","201A",17.5
"SH","201A",28,17.5,"SOIL_SURF","S","201A",17.5
"SH","201A",28,18,"FOLIAR_1","NEST5","201A",18
"SH","201A",28,18,"FOLIAR_2","L","201A",18
"SH","201A",28,18,"SOIL_SURF","S","201A",18
"SH","201A",28,18.5,"FOLIAR_1","NEST5","201A",18.5
"SH","201A",28,18.5,"FOLIAR_2","L","201A",18.5
"SH","201A",28,18.5,"SOIL_SURF","S","201A",18.5
"SH","201A",28,19,"FOLIAR_1","BRTE","201A",19
"SH","201A",28,19,"FOLIAR_2","L","201A",19
"SH","201A",28,19,"SOIL_SURF","S","201A",19
"SH","201A",28,19.5,"FOLIAR_1","POSE","201A",19.5
"SH","201A",28,19.5,"FOLIAR_2","CHJU","201A",19.5
"SH","201A",28,19.5,"FOLIAR_3","NEST5","201A",19.5
"SH","201A",28,19.5,"FOLIAR_4","L","201A",19.5
"SH","201A",28,19.5,"SOIL_SURF","S","201A",19.5
"SH","201A",28,20,"FOLIAR_1","BRTE","201A",20
"SH","201A",28,20,"FOLIAR_2","L","201A",20
"SH","201A",28,20,"SOIL_SURF","S","201A",20
"SH","201A",28,20.5,"FOLIAR_1","DG","201A",20.5
"SH","201A",28,20.5,"FOLIAR_2","L","201A",20.5
"SH","201A",28,20.5,"SOIL_SURF","S","201A",20.5
"SH","201A",28,21,"FOLIAR_1","AGROP","201A",21
"SH","201A",28,21,"FOLIAR_2","POSE","201A",21
"SH","201A",28,21,"FOLIAR_3","L","201A",21
"SH","201A",28,21,"SOIL_SURF","S","201A",21
"SH","201A",28,21.5,"FOLIAR_1","AGROP","201A",21.5
"SH","201A",28,21.5,"FOLIAR_2","POSE","201A",21.5
"SH","201A",28,21.5,"FOLIAR_3","L","201A",21.5
"SH","201A",28,21.5,"SOIL_SURF","S","201A",21.5
"SH","201A",28,22,"FOLIAR_1","AGROP","201A",22
"SH","201A",28,22,"FOLIAR_2","L","201A",22
"SH","201A",28,22,"SOIL_SURF","S","201A",22
"SH","201A",28,22.5,"FOLIAR_1","N","201A",22.5
"SH","201A",28,22.5,"FOLIAR_2","L","201A",22.5
"SH","201A",28,22.5,"SOIL_SURF","S","201A",22.5
"SH","201A",28,23,"FOLIAR_1","POSE","201A",23
"SH","201A",28,23,"FOLIAR_2","L","201A",23
"SH","201A",28,23,"SOIL_SURF","S","201A",23
"SH","201A",28,23.5,"FOLIAR_1","ACTH7","201A",23.5
"SH","201A",28,23.5,"FOLIAR_2","BRTE","201A",23.5
"SH","201A",28,23.5,"FOLIAR_3","L","201A",23.5
"SH","201A",28,23.5,"SOIL_SURF","S","201A",23.5
"SH","201A",28,24,"FOLIAR_1","N","201A",24
"SH","201A",28,24,"SOIL_SURF","S","201A",24
"SH","201A",28,24.5,"FOLIAR_1","AGROP","201A",24.5
"SH","201A",28,24.5,"FOLIAR_2","BRTE","201A",24.5
"SH","201A",28,24.5,"FOLIAR_3","L","201A",24.5
"SH","201A",28,24.5,"SOIL_SURF","S","201A",24.5
"SH","201A",28,25,"FOLIAR_1","AGROP","201A",25
"SH","201A",28,25,"FOLIAR_2","L","201A",25
"SH","201A",28,25,"SOIL_SURF","S","201A",25
"SH","201A",28,25.5,"FOLIAR_1","AGROP","201A",25.5
"SH","201A",28,25.5,"FOLIAR_2","POSE","201A",25.5
"SH","201A",28,25.5,"FOLIAR_3","L","201A",25.5
"SH","201A",28,25.5,"SOIL_SURF","R","201A",25.5
"SH","201A",28,26,"FOLIAR_1","POSE","201A",26
"SH","201A",28,26,"FOLIAR_2","L","201A",26
"SH","201A",28,26,"SOIL_SURF","S","201A",26
"SH","201A",28,26.5,"FOLIAR_1","N","201A",26.5
"SH","201A",28,26.5,"FOLIAR_2","L","201A",26.5
"SH","201A",28,26.5,"SOIL_SURF","S","201A",26.5
"SH","201A",28,27,"FOLIAR_1","AGROP","201A",27
"SH","201A",28,27,"FOLIAR_2","BRTE","201A",27
"SH","201A",28,27,"FOLIAR_3","L","201A",27
"SH","201A",28,27,"SOIL_SURF","S","201A",27
"SH","201A",28,27.5,"FOLIAR_1","ACTH7","201A",27.5
"SH","201A",28,27.5,"FOLIAR_2","L","201A",27.5
"SH","201A",28,27.5,"SOIL_SURF","S","201A",27.5
"SH","201A",28,28,"FOLIAR_1","AGROP","201A",28
"SH","201A",28,28,"FOLIAR_2","POSE","201A",28
"SH","201A",28,28,"FOLIAR_3","L","201A",28
"SH","201A",28,28,"SOIL_SURF","S","201A",28
"SH","201A",28,28.5,"FOLIAR_1","ACTH7","201A",28.5
"SH","201A",28,28.5,"FOLIAR_2","POSE","201A",28.5
"SH","201A",28,28.5,"FOLIAR_3","L","201A",28.5
"SH","201A",28,28.5,"SOIL_SURF","S","201A",28.5
"SH","201A",28,29,"FOLIAR_1","AGROP","201A",29
"SH","201A",28,29,"FOLIAR_2","L","201A",29
"SH","201A",28,29,"SOIL_SURF","S","201A",29
"SH","201A",28,29.5,"FOLIAR_1","ACTH7","201A",29.5
"SH","201A",28,29.5,"FOLIAR_2","L","201A",29.5
"SH","201A",28,29.5,"SOIL_SURF","S","201A",29.5
"SH","201G",2,0,"FOLIAR_1","N","201G",0
"SH","201G",2,0,"FOLIAR_2","L","201G",0
"SH","201G",2,0,"SOIL_SURF","S","201G",0
"SH","201G",2,0.5,"FOLIAR_1","CHJU","201G",0.5
"SH","201G",2,0.5,"SOIL_SURF","S","201G",0.5
"SH","201G",2,1,"FOLIAR_1","N","201G",1
"SH","201G",2,1,"FOLIAR_2","L","201G",1
"SH","201G",2,1,"SOIL_SURF","S","201G",1
"SH","201G",2,1.5,"FOLIAR_1","N","201G",1.5
"SH","201G",2,1.5,"FOLIAR_2","L","201G",1.5
"SH","201G",2,1.5,"SOIL_SURF","S","201G",1.5
"SH","201G",2,2,"FOLIAR_1","N","201G",2
"SH","201G",2,2,"SOIL_SURF","S","201G",2
"SH","201G",2,2.5,"FOLIAR_1","N","201G",2.5
"SH","201G",2,2.5,"FOLIAR_2","L","201G",2.5
"SH","201G",2,2.5,"SOIL_SURF","S","201G",2.5
"SH","201G",2,3,"FOLIAR_1","BRTE","201G",3
"SH","201G",2,3,"FOLIAR_2","L","201G",3
"SH","201G",2,3,"SOIL_SURF","S","201G",3
"SH","201G",2,3.5,"FOLIAR_1","AGROP","201G",3.5
"SH","201G",2,3.5,"FOLIAR_2","BRTE","201G",3.5
"SH","201G",2,3.5,"FOLIAR_3","L","201G",3.5
"SH","201G",2,3.5,"SOIL_SURF","S","201G",3.5
"SH","201G",2,4,"FOLIAR_1","N","201G",4
"SH","201G",2,4,"SOIL_SURF","S","201G",4
"SH","201G",2,4.5,"FOLIAR_1","AGROP","201G",4.5
"SH","201G",2,4.5,"FOLIAR_2","POSE","201G",4.5
"SH","201G",2,4.5,"FOLIAR_3","L","201G",4.5
"SH","201G",2,4.5,"SOIL_SURF","S","201G",4.5
"SH","201G",2,5,"FOLIAR_1","N","201G",5
"SH","201G",2,5,"FOLIAR_2","L","201G",5
"SH","201G",2,5,"SOIL_SURF","S","201G",5
"SH","201G",2,5.5,"FOLIAR_1","AGROP","201G",5.5
"SH","201G",2,5.5,"FOLIAR_2","CHJU","201G",5.5
"SH","201G",2,5.5,"FOLIAR_3","BRTE","201G",5.5
"SH","201G",2,5.5,"FOLIAR_4","L","201G",5.5
"SH","201G",2,5.5,"SOIL_SURF","S","201G",5.5
"SH","201G",2,6,"FOLIAR_1","BRTE","201G",6
"SH","201G",2,6,"FOLIAR_2","L","201G",6
"SH","201G",2,6,"SOIL_SURF","S","201G",6
"SH","201G",2,6.5,"FOLIAR_1","POSE","201G",6.5
"SH","201G",2,6.5,"FOLIAR_2","L","201G",6.5
"SH","201G",2,6.5,"SOIL_SURF","S","201G",6.5
"SH","201G",2,7,"FOLIAR_1","N","201G",7
"SH","201G",2,7,"FOLIAR_2","L","201G",7
"SH","201G",2,7,"SOIL_SURF","S","201G",7
"SH","201G",2,7.5,"FOLIAR_1","AGROP","201G",7.5
"SH","201G",2,7.5,"FOLIAR_2","CHJU","201G",7.5
"SH","201G",2,7.5,"FOLIAR_3","L","201G",7.5
"SH","201G",2,7.5,"SOIL_SURF","S","201G",7.5
"SH","201G",2,8,"FOLIAR_1","AGROP","201G",8
"SH","201G",2,8,"FOLIAR_2","L","201G",8
"SH","201G",2,8,"SOIL_SURF","S","201G",8
"SH","201G",2,8.5,"FOLIAR_1","POSE","201G",8.5
"SH","201G",2,8.5,"FOLIAR_2","L","201G",8.5
"SH","201G",2,8.5,"SOIL_SURF","S","201G",8.5
"SH","201G",2,9,"FOLIAR_1","N","201G",9
"SH","201G",2,9,"FOLIAR_2","L","201G",9
"SH","201G",2,9,"SOIL_SURF","S","201G",9
"SH","201G",2,9.5,"FOLIAR_1","N","201G",9.5
"SH","201G",2,9.5,"FOLIAR_2","L","201G",9.5
"SH","201G",2,9.5,"SOIL_SURF","S","201G",9.5
"SH","201G",2,10,"FOLIAR_1","ACTH7","201G",10
"SH","201G",2,10,"FOLIAR_2","L","201G",10
"SH","201G",2,10,"SOIL_SURF","S","201G",10
"SH","201G",2,10.5,"FOLIAR_1","AGROP","201G",10.5
"SH","201G",2,10.5,"FOLIAR_2","L","201G",10.5
"SH","201G",2,10.5,"SOIL_SURF","S","201G",10.5
"SH","201G",2,11,"FOLIAR_1","POSE","201G",11
"SH","201G",2,11,"FOLIAR_2","L","201G",11
"SH","201G",2,11,"SOIL_SURF","S","201G",11
"SH","201G",2,11.5,"FOLIAR_1","N","201G",11.5
"SH","201G",2,11.5,"FOLIAR_2","L","201G",11.5
"SH","201G",2,11.5,"SOIL_SURF","S","201G",11.5
"SH","201G",2,12,"FOLIAR_1","N","201G",12
"SH","201G",2,12,"FOLIAR_2","L","201G",12
"SH","201G",2,12,"SOIL_SURF","S","201G",12
"SH","201G",2,12.5,"FOLIAR_1","CHJU","201G",12.5
"SH","201G",2,12.5,"FOLIAR_2","AGROP","201G",12.5
"SH","201G",2,12.5,"FOLIAR_3","POSE","201G",12.5
"SH","201G",2,12.5,"FOLIAR_4","L","201G",12.5
"SH","201G",2,12.5,"SOIL_SURF","S","201G",12.5
"SH","201G",2,13,"FOLIAR_1","N","201G",13
"SH","201G",2,13,"FOLIAR_2","L","201G",13
"SH","201G",2,13,"SOIL_SURF","S","201G",13
"SH","201G",2,13.5,"FOLIAR_1","POSE","201G",13.5
"SH","201G",2,13.5,"FOLIAR_2","L","201G",13.5
"SH","201G",2,13.5,"SOIL_SURF","S","201G",13.5
"SH","201G",2,14,"FOLIAR_1","POSE","201G",14
"SH","201G",2,14,"FOLIAR_2","L","201G",14
"SH","201G",2,14,"SOIL_SURF","S","201G",14
"SH","201G",2,14.5,"FOLIAR_1","POSE","201G",14.5
"SH","201G",2,14.5,"FOLIAR_2","L","201G",14.5
"SH","201G",2,14.5,"SOIL_SURF","S","201G",14.5
"SH","201G",2,15,"FOLIAR_1","N","201G",15
"SH","201G",2,15,"SOIL_SURF","S","201G",15
"SH","201G",2,15.5,"FOLIAR_1","N","201G",15.5
"SH","201G",2,15.5,"SOIL_SURF","S","201G",15.5
"SH","201G",2,16,"FOLIAR_1","CHJU","201G",16
"SH","201G",2,16,"FOLIAR_2","POSE","201G",16
"SH","201G",2,16,"FOLIAR_3","L","201G",16
"SH","201G",2,16,"SOIL_SURF","S","201G",16
"SH","201G",2,16.5,"FOLIAR_1","N","201G",16.5
"SH","201G",2,16.5,"SOIL_SURF","R","201G",16.5
"SH","201G",2,17,"FOLIAR_1","N","201G",17
"SH","201G",2,17,"FOLIAR_2","L","201G",17
"SH","201G",2,17,"SOIL_SURF","R","201G",17
"SH","201G",2,17.5,"FOLIAR_1","AGROP","201G",17.5
"SH","201G",2,17.5,"FOLIAR_2","L","201G",17.5
"SH","201G",2,17.5,"SOIL_SURF","S","201G",17.5
"SH","201G",2,18,"FOLIAR_1","POSE","201G",18
"SH","201G",2,18,"FOLIAR_2","L","201G",18
"SH","201G",2,18,"SOIL_SURF","S","201G",18
"SH","201G",2,18.5,"FOLIAR_1","N","201G",18.5
"SH","201G",2,18.5,"FOLIAR_2","L","201G",18.5
"SH","201G",2,18.5,"SOIL_SURF","R","201G",18.5
"SH","201G",2,19,"FOLIAR_1","POSE","201G",19
"SH","201G",2,19,"FOLIAR_2","L","201G",19
"SH","201G",2,19,"SOIL_SURF","S","201G",19
"SH","201G",2,19.5,"FOLIAR_1","BRTE","201G",19.5
"SH","201G",2,19.5,"FOLIAR_2","L","201G",19.5
"SH","201G",2,19.5,"SOIL_SURF","R","201G",19.5
"SH","201G",2,20,"FOLIAR_1","N","201G",20
"SH","201G",2,20,"FOLIAR_2","L","201G",20
"SH","201G",2,20,"SOIL_SURF","S","201G",20
"SH","201G",2,20.5,"FOLIAR_1","N","201G",20.5
"SH","201G",2,20.5,"SOIL_SURF","R","201G",20.5
"SH","201G",2,21,"FOLIAR_1","N","201G",21
"SH","201G",2,21,"SOIL_SURF","R","201G",21
"SH","201G",2,21.5,"FOLIAR_1","BRTE","201G",21.5
"SH","201G",2,21.5,"FOLIAR_2","POSE","201G",21.5
"SH","201G",2,21.5,"FOLIAR_3","L","201G",21.5
"SH","201G",2,21.5,"SOIL_SURF","S","201G",21.5
"SH","201G",2,22,"FOLIAR_1","N","201G",22
"SH","201G",2,22,"SOIL_SURF","R","201G",22
"SH","201G",2,22.5,"FOLIAR_1","N","201G",22.5
"SH","201G",2,22.5,"FOLIAR_2","L","201G",22.5
"SH","201G",2,22.5,"SOIL_SURF","S","201G",22.5
"SH","201G",2,23,"FOLIAR_1","N","201G",23
"SH","201G",2,23,"SOIL_SURF","R","201G",23
"SH","201G",2,23.5,"FOLIAR_1","N","201G",23.5
"SH","201G",2,23.5,"SOIL_SURF","S","201G",23.5
"SH","201G",2,24,"FOLIAR_1","N","201G",24
"SH","201G",2,24,"FOLIAR_2","L","201G",24
"SH","201G",2,24,"SOIL_SURF","S","201G",24
"SH","201G",2,24.5,"FOLIAR_1","BRTE","201G",24.5
"SH","201G",2,24.5,"FOLIAR_2","L","201G",24.5
"SH","201G",2,24.5,"SOIL_SURF","S","201G",24.5
"SH","201G",2,25,"FOLIAR_1","BRTE","201G",25
"SH","201G",2,25,"FOLIAR_2","L","201G",25
"SH","201G",2,25,"SOIL_SURF","S","201G",25
"SH","201G",2,25.5,"FOLIAR_1","N","201G",25.5
"SH","201G",2,25.5,"FOLIAR_2","L","201G",25.5
"SH","201G",2,25.5,"SOIL_SURF","S","201G",25.5
"SH","201G",2,26,"FOLIAR_1","POSE","201G",26
"SH","201G",2,26,"FOLIAR_2","L","201G",26
"SH","201G",2,26,"SOIL_SURF","S","201G",26
"SH","201G",2,26.5,"FOLIAR_1","N","201G",26.5
"SH","201G",2,26.5,"SOIL_SURF","S","201G",26.5
"SH","201G",2,27,"FOLIAR_1","AGROP","201G",27
"SH","201G",2,27,"FOLIAR_2","L","201G",27
"SH","201G",2,27,"SOIL_SURF","S","201G",27
"SH","201G",2,27.5,"FOLIAR_1","N","201G",27.5
"SH","201G",2,27.5,"SOIL_SURF","R","201G",27.5
"SH","201G",2,28,"FOLIAR_1","ACTH7","201G",28
"SH","201G",2,28,"FOLIAR_2","AGROP","201G",28
"SH","201G",2,28,"FOLIAR_3","L","201G",28
"SH","201G",2,28,"SOIL_SURF","R","201G",28
"SH","201G",2,28.5,"FOLIAR_1","N","201G",28.5
"SH","201G",2,28.5,"FOLIAR_2","L","201G",28.5
"SH","201G",2,28.5,"SOIL_SURF","S","201G",28.5
"SH","201G",2,29,"FOLIAR_1","AGROP","201G",29
"SH","201G",2,29,"FOLIAR_2","POSE","201G",29
"SH","201G",2,29,"FOLIAR_3","L","201G",29
"SH","201G",2,29,"SOIL_SURF","S","201G",29
"SH","201G",2,29.5,"FOLIAR_1","AGROP","201G",29.5
"SH","201G",2,29.5,"SOIL_SURF","S","201G",29.5
"SH","201G",15,0,"FOLIAR_1","N","201G",0
"SH","201G",15,0,"FOLIAR_2","L","201G",0
"SH","201G",15,0,"SOIL_SURF","S","201G",0
"SH","201G",15,0.5,"FOLIAR_1","N","201G",0.5
"SH","201G",15,0.5,"FOLIAR_2","L","201G",0.5
"SH","201G",15,0.5,"SOIL_SURF","S","201G",0.5
"SH","201G",15,1,"FOLIAR_1","POSE","201G",1
"SH","201G",15,1,"FOLIAR_2","L","201G",1
"SH","201G",15,1,"SOIL_SURF","S","201G",1
"SH","201G",15,1.5,"FOLIAR_1","N","201G",1.5
"SH","201G",15,1.5,"FOLIAR_2","L","201G",1.5
"SH","201G",15,1.5,"SOIL_SURF","S","201G",1.5
"SH","201G",15,2,"FOLIAR_1","CHJU","201G",2
"SH","201G",15,2,"FOLIAR_2","POSE","201G",2
"SH","201G",15,2,"FOLIAR_3","L","201G",2
"SH","201G",15,2,"SOIL_SURF","S","201G",2
"SH","201G",15,2.5,"FOLIAR_1","POSE","201G",2.5
"SH","201G",15,2.5,"FOLIAR_2","L","201G",2.5
"SH","201G",15,2.5,"SOIL_SURF","S","201G",2.5
"SH","201G",15,3,"FOLIAR_1","POSE","201G",3
"SH","201G",15,3,"FOLIAR_2","L","201G",3
"SH","201G",15,3,"SOIL_SURF","S","201G",3
"SH","201G",15,3.5,"FOLIAR_1","POSE","201G",3.5
"SH","201G",15,3.5,"FOLIAR_2","L","201G",3.5
"SH","201G",15,3.5,"SOIL_SURF","S","201G",3.5
"SH","201G",15,4,"FOLIAR_1","POSE","201G",4
"SH","201G",15,4,"FOLIAR_2","L","201G",4
"SH","201G",15,4,"SOIL_SURF","S","201G",4
"SH","201G",15,4.5,"FOLIAR_1","N","201G",4.5
"SH","201G",15,4.5,"FOLIAR_2","L","201G",4.5
"SH","201G",15,4.5,"SOIL_SURF","S","201G",4.5
"SH","201G",15,5,"FOLIAR_1","POSE","201G",5
"SH","201G",15,5,"FOLIAR_2","CHJU","201G",5
"SH","201G",15,5,"FOLIAR_3","L","201G",5
"SH","201G",15,5,"SOIL_SURF","S","201G",5
"SH","201G",15,5.5,"FOLIAR_1","AGROP","201G",5.5
"SH","201G",15,5.5,"FOLIAR_2","POSE","201G",5.5
"SH","201G",15,5.5,"FOLIAR_3","L","201G",5.5
"SH","201G",15,5.5,"SOIL_SURF","S","201G",5.5
"SH","201G",15,6,"FOLIAR_1","AGROP","201G",6
"SH","201G",15,6,"SOIL_SURF","AGROP","201G",6
"SH","201G",15,6.5,"FOLIAR_1","AGROP","201G",6.5
"SH","201G",15,6.5,"FOLIAR_2","L","201G",6.5
"SH","201G",15,6.5,"SOIL_SURF","S","201G",6.5
"SH","201G",15,7,"FOLIAR_1","N","201G",7
"SH","201G",15,7,"FOLIAR_2","L","201G",7
"SH","201G",15,7,"SOIL_SURF","S","201G",7
"SH","201G",15,7.5,"FOLIAR_1","AGROP","201G",7.5
"SH","201G",15,7.5,"FOLIAR_2","L","201G",7.5
"SH","201G",15,7.5,"SOIL_SURF","S","201G",7.5
"SH","201G",15,8,"FOLIAR_1","AGROP","201G",8
"SH","201G",15,8,"FOLIAR_2","L","201G",8
"SH","201G",15,8,"SOIL_SURF","S","201G",8
"SH","201G",15,8.5,"FOLIAR_1","AGROP","201G",8.5
"SH","201G",15,8.5,"FOLIAR_2","POSE","201G",8.5
"SH","201G",15,8.5,"FOLIAR_3","L","201G",8.5
"SH","201G",15,8.5,"SOIL_SURF","S","201G",8.5
"SH","201G",15,9,"FOLIAR_1","POSE","201G",9
"SH","201G",15,9,"FOLIAR_2","L","201G",9
"SH","201G",15,9,"SOIL_SURF","S","201G",9
"SH","201G",15,9.5,"FOLIAR_1","POSE","201G",9.5
"SH","201G",15,9.5,"FOLIAR_2","L","201G",9.5
"SH","201G",15,9.5,"SOIL_SURF","S","201G",9.5
"SH","201G",15,10,"FOLIAR_1","BRTE","201G",10
"SH","201G",15,10,"FOLIAR_2","L","201G",10
"SH","201G",15,10,"SOIL_SURF","S","201G",10
"SH","201G",15,10.5,"FOLIAR_1","POSE","201G",10.5
"SH","201G",15,10.5,"FOLIAR_2","CHJU","201G",10.5
"SH","201G",15,10.5,"FOLIAR_3","L","201G",10.5
"SH","201G",15,10.5,"SOIL_SURF","S","201G",10.5
"SH","201G",15,11,"FOLIAR_1","N","201G",11
"SH","201G",15,11,"SOIL_SURF","S","201G",11
"SH","201G",15,11.5,"FOLIAR_1","N","201G",11.5
"SH","201G",15,11.5,"FOLIAR_2","L","201G",11.5
"SH","201G",15,11.5,"SOIL_SURF","S","201G",11.5
"SH","201G",15,12,"FOLIAR_1","BRTE","201G",12
"SH","201G",15,12,"FOLIAR_2","POSE","201G",12
"SH","201G",15,12,"FOLIAR_3","L","201G",12
"SH","201G",15,12,"SOIL_SURF","S","201G",12
"SH","201G",15,12.5,"FOLIAR_1","AGROP","201G",12.5
"SH","201G",15,12.5,"FOLIAR_2","L","201G",12.5
"SH","201G",15,12.5,"SOIL_SURF","S","201G",12.5
"SH","201G",15,13,"FOLIAR_1","AGROP","201G",13
"SH","201G",15,13,"FOLIAR_2","POSE","201G",13
"SH","201G",15,13,"FOLIAR_3","L","201G",13
"SH","201G",15,13,"SOIL_SURF","S","201G",13
"SH","201G",15,13.5,"FOLIAR_1","AGROP","201G",13.5
"SH","201G",15,13.5,"FOLIAR_2","ACTH7","201G",13.5
"SH","201G",15,13.5,"FOLIAR_3","L","201G",13.5
"SH","201G",15,13.5,"SOIL_SURF","S","201G",13.5
"SH","201G",15,14,"FOLIAR_1","CHJU","201G",14
"SH","201G",15,14,"FOLIAR_2","AGROP","201G",14
"SH","201G",15,14,"FOLIAR_3","L","201G",14
"SH","201G",15,14,"SOIL_SURF","S","201G",14
"SH","201G",15,14.5,"FOLIAR_1","AGROP","201G",14.5
"SH","201G",15,14.5,"FOLIAR_2","L","201G",14.5
"SH","201G",15,14.5,"SOIL_SURF","S","201G",14.5
"SH","201G",15,15,"FOLIAR_1","AGROP","201G",15
"SH","201G",15,15,"FOLIAR_2","BRTE","201G",15
"SH","201G",15,15,"FOLIAR_3","L","201G",15
"SH","201G",15,15,"SOIL_SURF","S","201G",15
"SH","201G",15,15.5,"FOLIAR_1","AGROP","201G",15.5
"SH","201G",15,15.5,"FOLIAR_2","L","201G",15.5
"SH","201G",15,15.5,"SOIL_SURF","S","201G",15.5
"SH","201G",15,16,"FOLIAR_1","N","201G",16
"SH","201G",15,16,"FOLIAR_2","L","201G",16
"SH","201G",15,16,"SOIL_SURF","S","201G",16
"SH","201G",15,16.5,"FOLIAR_1","N","201G",16.5
"SH","201G",15,16.5,"FOLIAR_2","L","201G",16.5
"SH","201G",15,16.5,"SOIL_SURF","S","201G",16.5
"SH","201G",15,17,"FOLIAR_1","AGROP","201G",17
"SH","201G",15,17,"FOLIAR_2","L","201G",17
"SH","201G",15,17,"SOIL_SURF","S","201G",17
"SH","201G",15,17.5,"FOLIAR_1","AGROP","201G",17.5
"SH","201G",15,17.5,"SOIL_SURF","AGROP","201G",17.5
"SH","201G",15,18,"FOLIAR_1","AGROP","201G",18
"SH","201G",15,18,"FOLIAR_2","BRTE","201G",18
"SH","201G",15,18,"FOLIAR_3","L","201G",18
"SH","201G",15,18,"SOIL_SURF","S","201G",18
"SH","201G",15,18.5,"FOLIAR_1","BRTE","201G",18.5
"SH","201G",15,18.5,"FOLIAR_2","L","201G",18.5
"SH","201G",15,18.5,"SOIL_SURF","S","201G",18.5
"SH","201G",15,19,"FOLIAR_1","AGROP","201G",19
"SH","201G",15,19,"FOLIAR_2","L","201G",19
"SH","201G",15,19,"SOIL_SURF","S","201G",19
"SH","201G",15,19.5,"FOLIAR_1","N","201G",19.5
"SH","201G",15,19.5,"FOLIAR_2","L","201G",19.5
"SH","201G",15,19.5,"SOIL_SURF","S","201G",19.5
"SH","201G",15,20,"FOLIAR_1","KOMA","201G",20
"SH","201G",15,20,"FOLIAR_2","L","201G",20
"SH","201G",15,20,"SOIL_SURF","S","201G",20
"SH","201G",15,20.5,"FOLIAR_1","N","201G",20.5
"SH","201G",15,20.5,"FOLIAR_2","L","201G",20.5
"SH","201G",15,20.5,"SOIL_SURF","S","201G",20.5
"SH","201G",15,21,"FOLIAR_1","POSE","201G",21
"SH","201G",15,21,"FOLIAR_2","L","201G",21
"SH","201G",15,21,"SOIL_SURF","S","201G",21
"SH","201G",15,21.5,"FOLIAR_1","POBU","201G",21.5
