LineKey,PrimaryKey,TRANSECT,GapStart,GapEnd,Gap,LineLengthAmount,GapMin,Measure,RecType
224G,224G,15,1685,1711,26,90,10,1,C
224G,224G,15,1728,1790,62,90,10,1,C
224G,224G,15,1798,1867,69,90,10,1,C
224G,224G,15,1890,2017,127,90,10,1,C
224G,224G,15,2051,2088,37,90,10,1,C
224G,224G,15,2121,2137,16,90,10,1,C
224G,224G,15,2167,2198,31,90,10,1,C
224G,224G,15,2205,2460,255,90,10,1,C
224G,224G,15,2473,2486,13,90,10,1,C
224G,224G,15,2534,2564,30,90,10,1,C
224G,224G,15,2581,2656,75,90,10,1,C
224G,224G,15,2661,2732,71,90,10,1,C
224G,224G,15,2737,2790,53,90,10,1,C
224G,224G,15,2806,2916,110,90,10,1,C
224G,224G,15,2925,3000,75,90,10,1,C
224G,224G,28,0,11,11,90,10,1,C
224G,224G,28,25,60,35,90,10,1,C
224G,224G,28,125,148,23,90,10,1,C
224G,224G,28,153,167,14,90,10,1,C
224G,224G,28,172,203,31,90,10,1,C
224G,224G,28,258,275,17,90,10,1,C
224G,224G,28,282,312,30,90,10,1,C
224G,224G,28,469,483,14,90,10,1,C
224G,224G,28,568,585,17,90,10,1,C
224G,224G,28,600,666,66,90,10,1,C
224G,224G,28,681,753,72,90,10,1,C
224G,224G,28,772,832,60,90,10,1,C
224G,224G,28,889,1078,189,90,10,1,C
224G,224G,28,1098,1167,69,90,10,1,C
224G,224G,28,1172,1192,20,90,10,1,C
224G,224G,28,1197,1236,39,90,10,1,C
224G,224G,28,1242,1257,15,90,10,1,C
224G,224G,28,1270,1313,43,90,10,1,C
224G,224G,28,1340,1368,28,90,10,1,C
224G,224G,28,1388,1420,32,90,10,1,C
224G,224G,28,1477,1494,17,90,10,1,C
224G,224G,28,1505,1520,15,90,10,1,C
224G,224G,28,1540,1565,25,90,10,1,C
224G,224G,28,1596,1629,33,90,10,1,C
224G,224G,28,1789,1810,21,90,10,1,C
224G,224G,28,1868,1885,17,90,10,1,C
224G,224G,28,2074,2106,32,90,10,1,C
224G,224G,28,2197,2211,14,90,10,1,C
224G,224G,28,2216,2237,21,90,10,1,C
224G,224G,28,2301,2343,42,90,10,1,C
224G,224G,28,2418,2442,24,90,10,1,C
224G,224G,28,2541,2555,14,90,10,1,C
224G,224G,28,2629,2706,77,90,10,1,C
224G,224G,28,2739,2761,22,90,10,1,C
224G,224G,28,2790,2802,12,90,10,1,C
224G,224G,28,2950,2964,14,90,10,1,C
225A,225A,2,0,26,26,90,10,1,C
225A,225A,2,38,54,16,90,10,1,C
225A,225A,2,95,105,10,90,10,1,C
225A,225A,2,126,147,21,90,10,1,C
225A,225A,2,253,261,8,90,10,1,C
225A,225A,2,374,411,37,90,10,1,C
225A,225A,2,515,529,14,90,10,1,C
225A,225A,2,560,610,50,90,10,1,C
225A,225A,2,638,700,62,90,10,1,C
225A,225A,2,715,731,16,90,10,1,C
225A,225A,2,739,789,50,90,10,1,C
225A,225A,2,809,848,39,90,10,1,C
225A,225A,2,993,1006,13,90,10,1,C
225A,225A,2,1027,1048,21,90,10,1,C
225A,225A,2,1105,1131,26,90,10,1,C
225A,225A,2,1187,1246,59,90,10,1,C
225A,225A,2,1255,1305,50,90,10,1,C
225A,225A,2,1310,1336,26,90,10,1,C
225A,225A,2,1344,1408,64,90,10,1,C
225A,225A,2,1478,1537,59,90,10,1,C
225A,225A,2,1548,1594,46,90,10,1,C
225A,225A,2,1603,1653,50,90,10,1,C
225A,225A,2,1721,1780,59,90,10,1,C
225A,225A,2,1795,1879,84,90,10,1,C
225A,225A,2,1903,1937,34,90,10,1,C
225A,225A,2,1976,2008,32,90,10,1,C
225A,225A,2,2160,2183,23,90,10,1,C
225A,225A,2,2227,2241,14,90,10,1,C
225A,225A,2,2265,2301,36,90,10,1,C
225A,225A,2,2452,2495,43,90,10,1,C
225A,225A,2,2512,2535,23,90,10,1,C
225A,225A,2,2629,2647,18,90,10,1,C
225A,225A,2,2660,2679,19,90,10,1,C
225A,225A,2,2709,2739,30,90,10,1,C
225A,225A,2,2762,2796,34,90,10,1,C
225A,225A,2,2870,2888,18,90,10,1,C
225A,225A,15,0,40,40,90,10,1,C
225A,225A,15,100,114,14,90,10,1,C
225A,225A,15,123,139,16,90,10,1,C
225A,225A,15,177,191,14,90,10,1,C
225A,225A,15,208,226,18,90,10,1,C
225A,225A,15,399,415,16,90,10,1,C
225A,225A,15,471,493,22,90,10,1,C
225A,225A,15,506,518,12,90,10,1,C
225A,225A,15,594,610,16,90,10,1,C
225A,225A,15,627,671,44,90,10,1,C
225A,225A,15,688,704,16,90,10,1,C
225A,225A,15,759,786,27,90,10,1,C
225A,225A,15,794,820,26,90,10,1,C
225A,225A,15,827,841,14,90,10,1,C
225A,225A,15,849,861,12,90,10,1,C
225A,225A,15,867,906,39,90,10,1,C
225A,225A,15,911,992,81,90,10,1,C
225A,225A,15,1003,1017,14,90,10,1,C
225A,225A,15,1035,1050,15,90,10,1,C
225A,225A,15,1055,1071,16,90,10,1,C
225A,225A,15,1081,1109,28,90,10,1,C
225A,225A,15,1154,1173,19,90,10,1,C
225A,225A,15,1183,1245,62,90,10,1,C
225A,225A,15,1302,1323,21,90,10,1,C
225A,225A,15,1554,1585,31,90,10,1,C
225A,225A,15,1598,1628,30,90,10,1,C
225A,225A,15,1632,1656,24,90,10,1,C
225A,225A,15,1707,1749,42,90,10,1,C
225A,225A,15,1786,1808,22,90,10,1,C
225A,225A,15,1820,1855,35,90,10,1,C
225A,225A,15,1883,1903,20,90,10,1,C
225A,225A,15,1931,1948,17,90,10,1,C
225A,225A,15,1987,2034,47,90,10,1,C
225A,225A,15,2060,2080,20,90,10,1,C
225A,225A,15,2100,2136,36,90,10,1,C
225A,225A,15,2195,2249,54,90,10,1,C
225A,225A,15,2255,2275,20,90,10,1,C
225A,225A,15,2375,2392,17,90,10,1,C
225A,225A,15,2397,2412,15,90,10,1,C
225A,225A,15,2453,2506,53,90,10,1,C
225A,225A,15,2511,2529,18,90,10,1,C
225A,225A,15,2534,2551,17,90,10,1,C
225A,225A,15,2556,2566,10,90,10,1,C
225A,225A,15,2585,2600,15,90,10,1,C
225A,225A,15,2641,2659,18,90,10,1,C
225A,225A,15,2872,2895,23,90,10,1,C
225A,225A,15,2905,2918,13,90,10,1,C
225A,225A,15,2923,2957,34,90,10,1,C
225A,225A,15,2963,2980,17,90,10,1,C
225A,225A,15,2987,3000,13,90,10,1,C
225A,225A,28,24,41,17,90,10,1,C
225A,225A,28,65,75,10,90,10,1,C
225A,225A,28,147,158,11,90,10,1,C
225A,225A,28,181,193,12,90,10,1,C
225A,225A,28,220,246,26,90,10,1,C
225A,225A,28,441,544,103,90,10,1,C
225A,225A,28,629,640,11,90,10,1,C
225A,225A,28,648,664,16,90,10,1,C
225A,225A,28,669,687,18,90,10,1,C
225A,225A,28,733,744,11,90,10,1,C
225A,225A,28,789,848,59,90,10,1,C
225A,225A,28,905,920,15,90,10,1,C
225A,225A,28,1022,1055,33,90,10,1,C
225A,225A,28,1119,1144,25,90,10,1,C
225A,225A,28,1173,1197,24,90,10,1,C
225A,225A,28,1219,1238,19,90,10,1,C
225A,225A,28,1265,1287,22,90,10,1,C
225A,225A,28,1322,1387,65,90,10,1,C
225A,225A,28,1412,1440,28,90,10,1,C
225A,225A,28,1458,1480,22,90,10,1,C
225A,225A,28,1597,1628,31,90,10,1,C
225A,225A,28,1650,1674,24,90,10,1,C
225A,225A,28,1751,1832,81,90,10,1,C
225A,225A,28,1842,1873,31,90,10,1,C
225A,225A,28,1883,1899,16,90,10,1,C
225A,225A,28,1916,1955,39,90,10,1,C
225A,225A,28,1966,1976,10,90,10,1,C
225A,225A,28,1981,2004,23,90,10,1,C
225A,225A,28,2054,2085,31,90,10,1,C
225A,225A,28,2090,2134,44,90,10,1,C
225A,225A,28,2150,2185,35,90,10,1,C
225A,225A,28,2200,2214,14,90,10,1,C
225A,225A,28,2229,2245,16,90,10,1,C
225A,225A,28,2259,2269,10,90,10,1,C
225A,225A,28,2285,2300,15,90,10,1,C
225A,225A,28,2310,2320,10,90,10,1,C
225A,225A,28,2359,2381,22,90,10,1,C
225A,225A,28,2405,2417,12,90,10,1,C
225A,225A,28,2450,2505,55,90,10,1,C
225A,225A,28,2511,2529,18,90,10,1,C
225A,225A,28,2562,2575,13,90,10,1,C
225A,225A,28,2648,2661,13,90,10,1,C
225A,225A,28,2711,2751,40,90,10,1,C
225A,225A,28,2787,2804,17,90,10,1,C
225A,225A,28,2809,2826,17,90,10,1,C
225A,225A,28,2832,2859,27,90,10,1,C
225A,225A,28,2932,2959,27,90,10,1,C
225G,225G,2,0,58,58,90,10,1,C
225G,225G,2,102,165,63,90,10,1,C
225G,225G,2,196,249,53,90,10,1,C
225G,225G,2,376,415,39,90,10,1,C
225G,225G,2,496,514,18,90,10,1,C
225G,225G,2,520,537,17,90,10,1,C
225G,225G,2,577,605,28,90,10,1,C
225G,225G,2,619,659,40,90,10,1,C
225G,225G,2,1017,1037,20,90,10,1,C
225G,225G,2,1362,1378,16,90,10,1,C
225G,225G,2,1519,1536,17,90,10,1,C
225G,225G,2,1681,1969,288,90,10,1,C
225G,225G,15,0,10,10,90,10,1,C
225G,225G,15,15,34,19,90,10,1,C
225G,225G,15,220,274,54,90,10,1,C
225G,225G,15,992,1078,86,90,10,1,C
225G,225G,15,1095,1108,13,90,10,1,C
225G,225G,15,1200,1233,33,90,10,1,C
225G,225G,15,1241,1260,19,90,10,1,C
225G,225G,15,1279,1295,16,90,10,1,C
225G,225G,15,1340,1395,55,90,10,1,C
225G,225G,15,1401,1418,17,90,10,1,C
225G,225G,15,1449,1479,30,90,10,1,C
225G,225G,15,1490,1503,13,90,10,1,C
225G,225G,15,1523,1549,26,90,10,1,C
225G,225G,15,1560,1592,32,90,10,1,C
225G,225G,15,1717,1735,18,90,10,1,C
225G,225G,15,1743,1789,46,90,10,1,C
225G,225G,15,1851,1865,14,90,10,1,C
225G,225G,15,1872,1889,17,90,10,1,C
225G,225G,15,1967,1981,14,90,10,1,C
225G,225G,15,2000,2040,40,90,10,1,C
225G,225G,15,2051,2092,41,90,10,1,C
225G,225G,15,2113,2177,64,90,10,1,C
225G,225G,15,2184,2265,81,90,10,1,C
225G,225G,15,2301,2367,66,90,10,1,C
225G,225G,15,2380,2429,49,90,10,1,C
225G,225G,15,2547,2560,13,90,10,1,C
225G,225G,15,2666,2688,22,90,10,1,C
225G,225G,15,2787,2837,50,90,10,1,C
225G,225G,15,2948,2971,23,90,10,1,C
225G,225G,15,2980,3000,20,90,10,1,C
225G,225G,28,360,405,45,90,10,1,C
225G,225G,28,582,595,13,90,10,1,C
225G,225G,28,664,680,16,90,10,1,C
225G,225G,28,693,716,23,90,10,1,C
225G,225G,28,735,785,50,90,10,1,C
225G,225G,28,802,876,74,90,10,1,C
225G,225G,28,908,943,35,90,10,1,C
225G,225G,28,948,974,26,90,10,1,C
225G,225G,28,985,1039,54,90,10,1,C
225G,225G,28,1071,1101,30,90,10,1,C
225G,225G,28,1117,1185,68,90,10,1,C
225G,225G,28,1212,1228,16,90,10,1,C
225G,225G,28,1380,1392,12,90,10,1,C
225G,225G,28,1879,1914,35,90,10,1,C
225G,225G,28,2082,2097,15,90,10,1,C
225G,225G,28,2153,2172,19,90,10,1,C
225G,225G,28,2180,2211,31,90,10,1,C
225G,225G,28,2678,2771,93,90,10,1,C
226A,226A,2,426,445,19,90,10,1,C
226A,226A,2,679,694,15,90,10,1,C
226A,226A,2,734,767,33,90,10,1,C
226A,226A,2,896,912,16,90,10,1,C
226A,226A,2,1318,1345,27,90,10,1,C
226A,226A,2,1363,1399,36,90,10,1,C
226A,226A,2,1439,1455,16,90,10,1,C
226A,226A,2,1512,1524,12,90,10,1,C
226A,226A,2,1623,1717,94,90,10,1,C
226A,226A,2,1854,1873,19,90,10,1,C
226A,226A,2,2985,2997,12,90,10,1,C
226A,226A,15,106,134,28,90,10,1,C
226A,226A,15,161,171,10,90,10,1,C
226A,226A,15,188,206,18,90,10,1,C
226A,226A,15,385,410,25,90,10,1,C
226A,226A,15,636,664,28,90,10,1,C
226A,226A,15,721,743,22,90,10,1,C
226A,226A,15,783,802,19,90,10,1,C
226A,226A,15,1100,1140,40,90,10,1,C
226A,226A,15,1268,1296,28,90,10,1,C
226A,226A,15,1339,1364,25,90,10,1,C
226A,226A,15,1381,1404,23,90,10,1,C
226A,226A,15,1420,1437,17,90,10,1,C
226A,226A,15,1540,1553,13,90,10,1,C
226A,226A,15,1733,1750,17,90,10,1,C
226A,226A,15,1871,1894,23,90,10,1,C
226A,226A,15,2213,2226,13,90,10,1,C
226A,226A,15,2632,2648,16,90,10,1,C
226A,226A,15,2730,2751,21,90,10,1,C
226A,226A,15,2850,2865,15,90,10,1,C
226A,226A,15,2983,3000,17,90,10,1,C
226A,226A,28,71,114,43,90,10,1,C
226A,226A,28,208,221,13,90,10,1,C
226A,226A,28,1241,1255,14,90,10,1,C
226A,226A,28,1299,1341,42,90,10,1,C
226A,226A,28,1500,1519,19,90,10,1,C
226A,226A,28,1609,1626,17,90,10,1,C
226A,226A,28,1837,1863,26,90,10,1,C
226A,226A,28,2042,2061,19,90,10,1,C
226A,226A,28,2103,2126,23,90,10,1,C
226A,226A,28,2480,2502,22,90,10,1,C
226A,226A,28,2510,2538,28,90,10,1,C
226A,226A,28,2667,2683,16,90,10,1,C
226A,226A,28,2872,2899,27,90,10,1,C
226G,226G,2,22,32,10,90,10,1,C
226G,226G,2,58,98,40,90,10,1,C
226G,226G,2,107,136,29,90,10,1,C
226G,226G,2,139,184,45,90,10,1,C
226G,226G,2,205,279,74,90,10,1,C
226G,226G,2,356,371,15,90,10,1,C
226G,226G,2,374,396,22,90,10,1,C
226G,226G,2,402,442,40,90,10,1,C
226G,226G,2,464,479,15,90,10,1,C
226G,226G,2,482,510,28,90,10,1,C
226G,226G,2,729,740,11,90,10,1,C
226G,226G,2,768,770,2,90,10,1,C
226G,226G,2,745,818,73,90,10,1,C
226G,226G,2,918,932,14,90,10,1,C
226G,226G,2,938,957,19,90,10,1,C
226G,226G,2,1065,1075,10,90,10,1,C
226G,226G,2,1078,1089,11,90,10,1,C
226G,226G,2,1199,1221,22,90,10,1,C
226G,226G,2,1234,1247,13,90,10,1,C
226G,226G,2,1273,1304,31,90,10,1,C
226G,226G,2,1313,1355,42,90,10,1,C
226G,226G,2,1413,1434,21,90,10,1,C
226G,226G,2,1451,1464,13,90,10,1,C
226G,226G,2,1524,1549,25,90,10,1,C
226G,226G,2,1746,1817,71,90,10,1,C
226G,226G,2,1834,1852,18,90,10,1,C
226G,226G,2,1859,1885,26,90,10,1,C
226G,226G,2,1889,1914,25,90,10,1,C
226G,226G,2,1936,1957,21,90,10,1,C
226G,226G,2,1967,1989,22,90,10,1,C
226G,226G,2,1992,2007,15,90,10,1,C
226G,226G,2,2004,2030,26,90,10,1,C
226G,226G,2,2034,2046,12,90,10,1,C
226G,226G,2,2174,2192,18,90,10,1,C
226G,226G,2,2203,2279,76,90,10,1,C
226G,226G,2,2282,2308,26,90,10,1,C
226G,226G,2,2312,2370,58,90,10,1,C
226G,226G,2,2390,2404,14,90,10,1,C
226G,226G,2,2424,2501,77,90,10,1,C
226G,226G,2,2515,2530,15,90,10,1,C
226G,226G,2,2532,2547,15,90,10,1,C
226G,226G,2,2562,2595,33,90,10,1,C
226G,226G,2,2628,2637,9,90,10,1,C
226G,226G,2,2658,2684,26,90,10,1,C
226G,226G,2,2645,2720,75,90,10,1,C
226G,226G,2,2746,2807,61,90,10,1,C
226G,226G,2,2843,2850,7,90,10,1,C
226G,226G,2,2854,2904,50,90,10,1,C
226G,226G,2,2907,2918,11,90,10,1,C
226G,226G,2,2922,2937,15,90,10,1,C
226G,226G,2,2944,2954,10,90,10,1,C
226G,226G,2,2771,3000,229,90,10,1,C
226G,226G,15,6,21,15,90,10,1,C
226G,226G,15,34,66,32,90,10,1,C
226G,226G,15,70,80,10,90,10,1,C
226G,226G,15,107,122,15,90,10,1,C
226G,226G,15,126,143,17,90,10,1,C
226G,226G,15,144,168,24,90,10,1,C
226G,226G,15,195,228,33,90,10,1,C
226G,226G,15,228,242,14,90,10,1,C
226G,226G,15,246,260,14,90,10,1,C
226G,226G,15,275,291,16,90,10,1,C
226G,226G,15,296,338,42,90,10,1,C
226G,226G,15,348,352,4,90,10,1,C
226G,226G,15,414,428,14,90,10,1,C
226G,226G,15,445,477,32,90,10,1,C
226G,226G,15,499,510,11,90,10,1,C
226G,226G,15,572,613,41,90,10,1,C
226G,226G,15,619,631,12,90,10,1,C
226G,226G,15,670,682,12,90,10,1,C
226G,226G,15,708,727,19,90,10,1,C
226G,226G,15,729,772,43,90,10,1,C
226G,226G,15,778,795,17,90,10,1,C
226G,226G,15,816,852,36,90,10,1,C
226G,226G,15,880,919,39,90,10,1,C
226G,226G,15,990,1007,17,90,10,1,C
226G,226G,15,1058,1072,14,90,10,1,C
226G,226G,15,1079,1090,11,90,10,1,C
226G,226G,15,1091,1115,24,90,10,1,C
226G,226G,15,1122,1136,14,90,10,1,C
226G,226G,15,1200,1220,20,90,10,1,C
226G,226G,15,1231,1241,10,90,10,1,C
226G,226G,15,1341,1358,17,90,10,1,C
226G,226G,15,1362,1375,13,90,10,1,C
226G,226G,15,1468,1499,31,90,10,1,C
226G,226G,15,1531,1542,11,90,10,1,C
226G,226G,15,1550,1560,10,90,10,1,C
226G,226G,15,1571,1612,41,90,10,1,C
226G,226G,15,1616,1630,14,90,10,1,C
226G,226G,15,1642,1674,32,90,10,1,C
226G,226G,15,1684,1716,32,90,10,1,C
226G,226G,15,1741,1755,14,90,10,1,C
226G,226G,15,1758,1800,42,90,10,1,C
226G,226G,15,1807,1825,18,90,10,1,C
226G,226G,15,1831,1841,10,90,10,1,C
226G,226G,15,1845,1860,15,90,10,1,C
226G,226G,15,1868,1884,16,90,10,1,C
226G,226G,15,1846,1921,75,90,10,1,C
226G,226G,15,1943,1974,31,90,10,1,C
226G,226G,15,2282,2312,30,90,10,1,C
226G,226G,15,2353,2378,25,90,10,1,C
226G,226G,15,2390,2418,28,90,10,1,C
226G,226G,15,2460,2475,15,90,10,1,C
226G,226G,15,2493,2505,12,90,10,1,C
226G,226G,15,2539,2556,17,90,10,1,C
226G,226G,15,2616,2645,29,90,10,1,C
226G,226G,15,2670,2703,33,90,10,1,C
226G,226G,28,26,42,16,90,10,1,C
226G,226G,28,55,66,11,90,10,1,C
226G,226G,28,89,156,67,90,10,1,C
226G,226G,28,60,72,12,90,10,1,C
226G,226G,28,181,247,66,90,10,1,C
226G,226G,28,266,278,12,90,10,1,C
226G,226G,28,292,355,63,90,10,1,C
226G,226G,28,361,402,41,90,10,1,C
226G,226G,28,415,436,21,90,10,1,C
226G,226G,28,466,536,70,90,10,1,C
226G,226G,28,542,612,70,90,10,1,C
226G,226G,28,623,663,40,90,10,1,C
226G,226G,28,675,693,18,90,10,1,C
226G,226G,28,817,879,62,90,10,1,C
226G,226G,28,890,905,15,90,10,1,C
226G,226G,28,910,940,30,90,10,1,C
226G,226G,28,950,990,40,90,10,1,C
226G,226G,28,997,1014,17,90,10,1,C
226G,226G,28,1020,1037,17,90,10,1,C
226G,226G,28,1063,1112,49,90,10,1,C
226G,226G,28,1267,1325,58,90,10,1,C
226G,226G,28,1331,1369,38,90,10,1,C
226G,226G,28,1381,1404,23,90,10,1,C
226G,226G,28,1410,1445,35,90,10,1,C
226G,226G,28,1468,1479,11,90,10,1,C
226G,226G,28,1483,1502,19,90,10,1,C
226G,226G,28,1510,1525,15,90,10,1,C
226G,226G,28,1530,1556,26,90,10,1,C
226G,226G,28,1566,1610,44,90,10,1,C
226G,226G,28,1615,1634,19,90,10,1,C
226G,226G,28,1647,1660,13,90,10,1,C
226G,226G,28,1689,1703,14,90,10,1,C
226G,226G,28,1709,1760,51,90,10,1,C
226G,226G,28,1783,1830,47,90,10,1,C
226G,226G,28,1839,1847,8,90,10,1,C
226G,226G,28,1858,1869,11,90,10,1,C
226G,226G,28,1880,1890,10,90,10,1,C
226G,226G,28,1910,2000,90,90,10,1,C
226G,226G,28,2020,2063,43,90,10,1,C
226G,226G,28,2074,2118,44,90,10,1,C
226G,226G,28,2137,2157,20,90,10,1,C
226G,226G,28,2193,2213,20,90,10,1,C
226G,226G,28,2224,2238,14,90,10,1,C
226G,226G,28,2247,2302,55,90,10,1,C
226G,226G,28,2470,2523,53,90,10,1,C
226G,226G,28,2535,2573,38,90,10,1,C
226G,226G,28,2620,2663,43,90,10,1,C
226G,226G,28,2684,2702,18,90,10,1,C
226G,226G,28,2717,2807,90,90,10,1,C
226G,226G,28,2813,2859,46,90,10,1,C
226G,226G,28,2870,2923,53,90,10,1,C
226G,226G,28,2965,2979,14,90,10,1,C
226G,226G,28,2985,3000,15,90,10,1,C
227A,227A,2,65,83,18,90,10,1,C
227A,227A,2,102,116,14,90,10,1,C
227A,227A,2,122,174,52,90,10,1,C
227A,227A,2,199,211,12,90,10,1,C
227A,227A,2,385,427,42,90,10,1,C
227A,227A,2,497,514,17,90,10,1,C
227A,227A,2,592,607,15,90,10,1,C
227A,227A,2,643,656,13,90,10,1,C
227A,227A,2,680,695,15,90,10,1,C
227A,227A,2,880,894,14,90,10,1,C
227A,227A,2,910,925,15,90,10,1,C
227A,227A,2,940,952,12,90,10,1,C
227A,227A,2,1010,1033,23,90,10,1,C
227A,227A,2,1070,1100,30,90,10,1,C
227A,227A,2,1118,1142,24,90,10,1,C
227A,227A,2,1226,1260,34,90,10,1,C
227A,227A,2,1331,1359,28,90,10,1,C
227A,227A,2,1467,1490,23,90,10,1,C
227A,227A,2,1703,1723,20,90,10,1,C
227A,227A,2,1900,1914,14,90,10,1,C
227A,227A,2,1922,1940,18,90,10,1,C
227A,227A,2,2330,2347,17,90,10,1,C
227A,227A,2,2360,2386,26,90,10,1,C
227A,227A,2,2419,2444,25,90,10,1,C
227A,227A,2,2610,2629,19,90,10,1,C
227A,227A,2,2637,2650,13,90,10,1,C
227A,227A,2,2655,2668,13,90,10,1,C
227A,227A,2,2715,2736,21,90,10,1,C
227A,227A,2,2765,2784,19,90,10,1,C
227A,227A,2,2903,2913,10,90,10,1,C
227A,227A,15,123,175,52,90,10,1,C
227A,227A,15,213,259,46,90,10,1,C
227A,227A,15,323,348,25,90,10,1,C
227A,227A,15,379,395,16,90,10,1,C
227A,227A,15,411,455,44,90,10,1,C
227A,227A,15,515,529,14,90,10,1,C
227A,227A,15,590,600,10,90,10,1,C
227A,227A,15,660,670,10,90,10,1,C
227A,227A,15,675,687,12,90,10,1,C
227A,227A,15,696,710,14,90,10,1,C
227A,227A,15,733,749,16,90,10,1,C
227A,227A,15,813,868,55,90,10,1,C
227A,227A,15,880,890,10,90,10,1,C
227A,227A,15,924,938,14,90,10,1,C
227A,227A,15,990,1010,20,90,10,1,C
227A,227A,15,1015,1040,25,90,10,1,C
227A,227A,15,1178,1200,22,90,10,1,C
227A,227A,15,1302,1333,31,90,10,1,C
227A,227A,15,1360,1383,23,90,10,1,C
227A,227A,15,1389,1419,30,90,10,1,C
227A,227A,15,1483,1500,17,90,10,1,C
227A,227A,15,1774,1788,14,90,10,1,C
227A,227A,15,1990,2025,35,90,10,1,C
227A,227A,15,2079,2127,48,90,10,1,C
227A,227A,15,2146,2165,19,90,10,1,C
227A,227A,15,2192,2205,13,90,10,1,C
227A,227A,15,2210,2223,13,90,10,1,C
227A,227A,15,2300,2314,14,90,10,1,C
227A,227A,15,2325,2350,25,90,10,1,C
227A,227A,15,2379,2407,28,90,10,1,C
227A,227A,15,2438,2470,32,90,10,1,C
227A,227A,15,2500,2517,17,90,10,1,C
227A,227A,15,2565,2580,15,90,10,1,C
227A,227A,15,2585,2595,10,90,10,1,C
227A,227A,15,2660,2673,13,90,10,1,C
227A,227A,15,2705,2715,10,90,10,1,C
227A,227A,15,2838,2850,12,90,10,1,C
227A,227A,15,2968,2982,14,90,10,1,C
227A,227A,28,26,44,18,90,10,1,C
227A,227A,28,59,75,16,90,10,1,C
227A,227A,28,114,127,13,90,10,1,C
227A,227A,28,182,196,14,90,10,1,C
227A,227A,28,233,247,14,90,10,1,C
227A,227A,28,470,487,17,90,10,1,C
227A,227A,28,492,522,30,90,10,1,C
227A,227A,28,547,569,22,90,10,1,C
227A,227A,28,648,665,17,90,10,1,C
227A,227A,28,750,760,10,90,10,1,C
227A,227A,28,779,795,16,90,10,1,C
227A,227A,28,953,967,14,90,10,1,C
227A,227A,28,1108,1123,15,90,10,1,C
227A,227A,28,1220,1241,21,90,10,1,C
227A,227A,28,1282,1297,15,90,10,1,C
227A,227A,28,1380,1399,19,90,10,1,C
227A,227A,28,1478,1488,10,90,10,1,C
227A,227A,28,1510,1523,13,90,10,1,C
227A,227A,28,1643,1656,13,90,10,1,C
227A,227A,28,1755,1767,12,90,10,1,C
227A,227A,28,1820,1842,22,90,10,1,C
227A,227A,28,1956,1986,30,90,10,1,C
227A,227A,28,2040,2050,10,90,10,1,C
227A,227A,28,2057,2072,15,90,10,1,C
227A,227A,28,2154,2182,28,90,10,1,C
227A,227A,28,2286,2303,17,90,10,1,C
227A,227A,28,2312,2324,12,90,10,1,C
227A,227A,28,2347,2358,11,90,10,1,C
227A,227A,28,2398,2413,15,90,10,1,C
227A,227A,28,2571,2588,17,90,10,1,C
227A,227A,28,2594,2615,21,90,10,1,C
227A,227A,28,2670,2689,19,90,10,1,C
227A,227A,28,2700,2716,16,90,10,1,C
227A,227A,28,2721,2752,31,90,10,1,C
227A,227A,28,2757,2768,11,90,10,1,C
227A,227A,28,2786,2800,14,90,10,1,C
227A,227A,28,2835,2868,33,90,10,1,C
227A,227A,28,2901,2917,16,90,10,1,C
227A,227A,28,2924,2944,20,90,10,1,C
227G,227G,2,24,42,18,90,10,1,C
227G,227G,2,50,62,12,90,10,1,C
227G,227G,2,81,118,37,90,10,1,C
227G,227G,2,135,168,33,90,10,1,C
227G,227G,2,223,268,45,90,10,1,C
227G,227G,2,275,292,17,90,10,1,C
227G,227G,2,329,350,21,90,10,1,C
227G,227G,2,352,367,15,90,10,1,C
227G,227G,2,389,405,16,90,10,1,C
227G,227G,2,468,473,5,90,10,1,C
227G,227G,2,524,557,33,90,10,1,C
227G,227G,2,621,635,14,90,10,1,C
227G,227G,2,659,722,63,90,10,1,C
227G,227G,2,736,745,9,90,10,1,C
227G,227G,2,762,773,11,90,10,1,C
227G,227G,2,782,808,26,90,10,1,C
227G,227G,2,832,856,24,90,10,1,C
227G,227G,2,862,882,20,90,10,1,C
227G,227G,2,901,911,10,90,10,1,C
227G,227G,2,941,969,28,90,10,1,C
227G,227G,2,1009,1024,15,90,10,1,C
227G,227G,2,1028,1034,6,90,10,1,C
227G,227G,2,1161,1175,14,90,10,1,C
227G,227G,2,1274,1291,17,90,10,1,C
227G,227G,2,1353,1367,14,90,10,1,C
227G,227G,2,1408,1420,12,90,10,1,C
227G,227G,2,1460,1491,31,90,10,1,C
227G,227G,2,1523,1555,32,90,10,1,C
227G,227G,2,1582,1595,13,90,10,1,C
227G,227G,2,1628,1672,44,90,10,1,C
227G,227G,2,1679,1692,13,90,10,1,C
227G,227G,2,1703,1732,29,90,10,1,C
227G,227G,2,1774,1784,10,90,10,1,C
227G,227G,2,1790,1812,22,90,10,1,C
227G,227G,2,1863,1882,19,90,10,1,C
227G,227G,2,1900,1914,14,90,10,1,C
227G,227G,2,2016,2041,25,90,10,1,C
227G,227G,2,2076,2106,30,90,10,1,C
227G,227G,2,2104,2133,29,90,10,1,C
227G,227G,2,2142,2159,17,90,10,1,C
227G,227G,2,2182,2192,10,90,10,1,C
227G,227G,2,2250,2268,18,90,10,1,C
