Region,PrimaryKey,Line,PointNbr,FOLIAR_1,FOLIAR_2,FOLIAR_3,FOLIAR_4,FOLIAR_5,SOIL_SURF
SH,202A,15,28,AGROP,L,NA,NA,NA,S
SH,202A,15,28.5,AGROP,L,NA,NA,NA,S
SH,202A,15,29,AGROP,L,NA,NA,NA,S
SH,202A,15,29.5,N,W,NA,NA,NA,S
SH,202A,28,0,POSE,L,NA,NA,NA,S
SH,202A,28,0.5,AGROP,L,NA,NA,NA,S
SH,202A,28,1,AGROP,L,NA,NA,NA,S
SH,202A,28,1.5,AGROP,L,NA,NA,NA,S
SH,202A,28,2,N,W,L,NA,NA,S
SH,202A,28,2.5,BRTE,W,NA,NA,NA,S
SH,202A,28,3,N,NA,NA,NA,NA,S
SH,202A,28,3.5,AGROP,NA,NA,NA,NA,S
SH,202A,28,4,AGROP,L,NA,NA,NA,S
SH,202A,28,4.5,N,NA,NA,NA,NA,S
SH,202A,28,5,AGROP,L,NA,NA,NA,S
SH,202A,28,5.5,N,L,NA,NA,NA,S
SH,202A,28,6,N,NA,NA,NA,NA,S
SH,202A,28,6.5,POSE,L,NA,NA,NA,S
SH,202A,28,7,N,NA,NA,NA,NA,S
SH,202A,28,7.5,AGROP,L,NA,NA,NA,S
SH,202A,28,8,AGROP,NA,NA,NA,NA,S
SH,202A,28,8.5,AGROP,L,NA,NA,NA,S
SH,202A,28,9,AGROP,POSE,L,NA,NA,S
SH,202A,28,9.5,AGROP,L,NA,NA,NA,S
SH,202A,28,10,N,NA,NA,NA,NA,S
SH,202A,28,10.5,N,NA,NA,NA,NA,S
SH,202A,28,11,AGROP,L,NA,NA,NA,S
SH,202A,28,11.5,POSE,NA,NA,NA,NA,S
SH,202A,28,12,AGROP,L,NA,NA,NA,S
SH,202A,28,12.5,N,NA,NA,NA,NA,S
SH,202A,28,13,AGROP,NA,NA,NA,NA,S
SH,202A,28,13.5,N,NA,NA,NA,NA,S
SH,202A,28,14,AGROP,NA,NA,NA,NA,S
SH,202A,28,14.5,N,NA,NA,NA,NA,S
SH,202A,28,15,N,NA,NA,NA,NA,S
SH,202A,28,15.5,N,L,NA,NA,NA,S
SH,202A,28,16,AGROP,POSE,L,NA,NA,S
SH,202A,28,16.5,AGROP,L,NA,NA,NA,S
SH,202A,28,17,AGROP,L,NA,NA,NA,S
SH,202A,28,17.5,N,NA,NA,NA,NA,S
SH,202A,28,18,N,L,NA,NA,NA,S
SH,202A,28,18.5,AGROP,L,NA,NA,NA,S
SH,202A,28,19,N,NA,NA,NA,NA,S
SH,202A,28,19.5,N,NA,NA,NA,NA,S
SH,202A,28,20,N,NA,NA,NA,NA,S
SH,202A,28,20.5,AGROP,NA,NA,NA,NA,S
SH,202A,28,21,N,NA,NA,NA,NA,S
SH,202A,28,21.5,N,NA,NA,NA,NA,S
SH,202A,28,22,POSE,NA,NA,NA,NA,S
SH,202A,28,22.5,N,L,NA,NA,NA,S
SH,202A,28,23,N,L,NA,NA,NA,S
SH,202A,28,23.5,N,L,NA,NA,NA,S
SH,202A,28,24,AGROP,W,L,NA,NA,S
SH,202A,28,24.5,N,L,NA,NA,NA,S
SH,202A,28,25,AGROP,L,NA,NA,NA,S
SH,202A,28,25.5,AGROP,L,NA,NA,NA,S
SH,202A,28,26,ACTH7,AGROP,NA,NA,NA,ACTH7
SH,202A,28,26.5,N,L,NA,NA,NA,S
SH,202A,28,27,N,NA,NA,NA,NA,S
SH,202A,28,27.5,AGROP,POSE,L,NA,NA,S
SH,202A,28,28,N,L,NA,NA,NA,S
SH,202A,28,28.5,N,L,NA,NA,NA,S
SH,202A,28,29,AGROP,L,NA,NA,NA,S
SH,202A,28,29.5,N,NA,NA,NA,NA,S
SH,202G,2,0,AGROP,NA,NA,NA,NA,S
SH,202G,2,0.5,AGROP,L,NA,NA,NA,S
SH,202G,2,1,POSE,NA,NA,NA,NA,S
SH,202G,2,1.5,N,L,NA,NA,NA,S
SH,202G,2,2,AGROP,L,NA,NA,NA,S
SH,202G,2,2.5,AGROP,L,NA,NA,NA,S
SH,202G,2,3,AGROP,BRTE,L,NA,NA,S
SH,202G,2,3.5,N,NA,NA,NA,NA,S
SH,202G,2,4,AGROP,L,NA,NA,NA,S
SH,202G,2,4.5,CHJU,L,NA,NA,NA,S
SH,202G,2,5,N,L,NA,NA,NA,S
SH,202G,2,5.5,AGROP,L,NA,NA,NA,S
SH,202G,2,6,N,L,NA,NA,NA,S
SH,202G,2,6.5,N,NA,NA,NA,NA,S
SH,202G,2,7,AGROP,POSE,L,NA,NA,S
SH,202G,2,7.5,POSE,L,NA,NA,NA,S
SH,202G,2,8,POSE,L,NA,NA,NA,S
SH,202G,2,8.5,POSE,L,NA,NA,NA,S
SH,202G,2,9,AGROP,W,NA,NA,NA,S
SH,202G,2,9.5,N,L,NA,NA,NA,S
SH,202G,2,10,POSE,L,NA,NA,NA,S
SH,202G,2,10.5,POSE,W,L,NA,NA,S
SH,202G,2,11,BRTE,POSE,L,NA,NA,S
SH,202G,2,11.5,AGROP,POSE,L,NA,NA,S
SH,202G,2,12,AGROP,L,NA,NA,NA,S
SH,202G,2,12.5,N,NA,NA,NA,NA,S
SH,202G,2,13,POSE,L,NA,NA,NA,S
SH,202G,2,13.5,N,NA,NA,NA,NA,S
SH,202G,2,14,AGROP,L,NA,NA,NA,S
SH,202G,2,14.5,POSE,L,NA,NA,NA,S
SH,202G,2,15,AGROP,NA,NA,NA,NA,S
SH,202G,2,15.5,POSE,L,NA,NA,NA,S
SH,202G,2,16,AGROP,POSE,L,NA,NA,S
SH,202G,2,16.5,N,L,NA,NA,NA,S
SH,202G,2,17,AGROP,NA,NA,NA,NA,S
SH,202G,2,17.5,N,L,NA,NA,NA,S
SH,202G,2,18,N,L,NA,NA,NA,S
SH,202G,2,18.5,N,L,NA,NA,NA,S
SH,202G,2,19,AGROP,L,NA,NA,NA,S
SH,202G,2,19.5,N,L,NA,NA,NA,S
SH,202G,2,20,AGROP,POSE,L,NA,NA,S
SH,202G,2,20.5,AGROP,NA,NA,NA,NA,S
SH,202G,2,21,AGROP,L,NA,NA,NA,S
SH,202G,2,21.5,AGROP,NA,NA,NA,NA,S
SH,202G,2,22,N,NA,NA,NA,NA,S
SH,202G,2,22.5,N,L,NA,NA,NA,S
SH,202G,2,23,POSE,L,NA,NA,NA,S
SH,202G,2,23.5,POSE,L,NA,NA,NA,S
SH,202G,2,24,POSE,L,NA,NA,NA,S
SH,202G,2,24.5,N,NA,NA,NA,NA,S
SH,202G,2,25,N,L,NA,NA,NA,S
SH,202G,2,25.5,AGROP,POSE,L,NA,NA,S
SH,202G,2,26,N,L,NA,NA,NA,S
SH,202G,2,26.5,N,L,NA,NA,NA,S
SH,202G,2,27,N,NA,NA,NA,NA,S
SH,202G,2,27.5,AGROP,POSE,L,NA,NA,S
SH,202G,2,28,POSE,L,NA,NA,NA,S
SH,202G,2,28.5,AGROP,POSE,L,NA,NA,S
SH,202G,2,29,N,NA,NA,NA,NA,S
SH,202G,2,29.5,N,L,NA,NA,NA,S
SH,202G,15,0,AGROP,POSE,NA,NA,NA,S
SH,202G,15,0.5,N,NA,NA,NA,NA,S
SH,202G,15,1,N,NA,NA,NA,NA,S
SH,202G,15,1.5,AGROP,L,NA,NA,NA,S
SH,202G,15,2,AGROP,POSE,L,NA,NA,S
SH,202G,15,2.5,POSE,L,NA,NA,NA,S
SH,202G,15,3,POSE,NA,NA,NA,NA,S
SH,202G,15,3.5,AGROP,L,NA,NA,NA,S
SH,202G,15,4,AGROP,L,NA,NA,NA,S
SH,202G,15,4.5,N,L,NA,NA,NA,S
SH,202G,15,5,POSE,NA,NA,NA,NA,S
SH,202G,15,5.5,N,NA,NA,NA,NA,S
SH,202G,15,6,POSE,L,NA,NA,NA,S
SH,202G,15,6.5,AGROP,L,NA,NA,NA,S
SH,202G,15,7,POSE,L,NA,NA,NA,S
SH,202G,15,7.5,AGROP,L,NA,NA,NA,AGROP
SH,202G,15,8,N,NA,NA,NA,NA,S
SH,202G,15,8.5,POSE,L,NA,NA,NA,S
SH,202G,15,9,N,L,NA,NA,NA,S
SH,202G,15,9.5,AGROP,L,NA,NA,NA,S
SH,202G,15,10,N,NA,NA,NA,NA,S
SH,202G,15,10.5,N,NA,NA,NA,NA,S
SH,202G,15,11,N,L,NA,NA,NA,S
SH,202G,15,11.5,N,NA,NA,NA,NA,S
SH,202G,15,12,POSE,L,NA,NA,NA,S
SH,202G,15,12.5,POSE,L,NA,NA,NA,S
SH,202G,15,13,AGROP,NA,NA,NA,NA,S
SH,202G,15,13.5,AGROP,L,NA,NA,NA,S
SH,202G,15,14,POSE,L,NA,NA,NA,S
SH,202G,15,14.5,N,L,NA,NA,NA,S
SH,202G,15,15,POSE,L,NA,NA,NA,S
SH,202G,15,15.5,N,L,NA,NA,NA,S
SH,202G,15,16,N,NA,NA,NA,NA,S
SH,202G,15,16.5,N,L,NA,NA,NA,S
SH,202G,15,17,AGROP,L,NA,NA,NA,S
SH,202G,15,17.5,AGROP,NA,NA,NA,NA,S
SH,202G,15,18,POSE,L,NA,NA,NA,S
SH,202G,15,18.5,AGROP,POSE,L,NA,NA,S
SH,202G,15,19,POSE,L,NA,NA,NA,S
SH,202G,15,19.5,POSE,NA,NA,NA,NA,S
SH,202G,15,20,N,NA,NA,NA,NA,S
SH,202G,15,20.5,AGROP,W,L,NA,NA,S
SH,202G,15,21,N,L,NA,NA,NA,S
SH,202G,15,21.5,POSE,L,NA,NA,NA,S
SH,202G,15,22,POSE,L,NA,NA,NA,S
SH,202G,15,22.5,N,NA,NA,NA,NA,S
SH,202G,15,23,AGROP,L,NA,NA,NA,AGROP
SH,202G,15,23.5,N,NA,NA,NA,NA,S
SH,202G,15,24,AGROP,POSE,NA,NA,NA,POSE
SH,202G,15,24.5,AGROP,L,NA,NA,NA,S
SH,202G,15,25,POSE,L,NA,NA,NA,S
SH,202G,15,25.5,POSE,NA,NA,NA,NA,S
SH,202G,15,26,N,L,NA,NA,NA,S
SH,202G,15,26.5,AGROP,POSE,NA,NA,NA,S
SH,202G,15,27,N,NA,NA,NA,NA,S
SH,202G,15,27.5,AGROP,POSE,NA,NA,NA,S
SH,202G,15,28,AGROP,POSE,L,NA,NA,S
SH,202G,15,28.5,AGROP,L,NA,NA,NA,S
SH,202G,15,29,AGROP,L,NA,NA,NA,S
SH,202G,15,29.5,N,L,NA,NA,NA,S
SH,202G,28,0,N,L,NA,NA,NA,S
SH,202G,28,0.5,N,NA,NA,NA,NA,S
SH,202G,28,1,POSE,L,NA,NA,NA,S
SH,202G,28,1.5,AGROP,L,NA,NA,NA,S
SH,202G,28,2,POSE,L,NA,NA,NA,S
SH,202G,28,2.5,POSE,L,NA,NA,NA,S
SH,202G,28,3,AGROP,L,NA,NA,NA,S
SH,202G,28,3.5,POSE,L,NA,NA,NA,S
SH,202G,28,4,AGROP,L,NA,NA,NA,S
SH,202G,28,4.5,AGROP,L,NA,NA,NA,S
SH,202G,28,5,AGROP,L,NA,NA,NA,S
SH,202G,28,5.5,POSE,L,NA,NA,NA,S
SH,202G,28,6,N,NA,NA,NA,NA,S
SH,202G,28,6.5,AGROP,L,NA,NA,NA,S
SH,202G,28,7,AGROP,POSE,L,NA,NA,S
SH,202G,28,7.5,POSE,NA,NA,NA,NA,S
SH,202G,28,8,N,NA,NA,NA,NA,S
SH,202G,28,8.5,N,L,NA,NA,NA,S
SH,202G,28,9,POSE,L,NA,NA,NA,S
SH,202G,28,9.5,N,NA,NA,NA,NA,S
SH,202G,28,10,AGROP,POSE,L,NA,NA,S
SH,202G,28,10.5,N,NA,NA,NA,NA,S
SH,202G,28,11,AGROP,L,NA,NA,NA,S
SH,202G,28,11.5,N,L,NA,NA,NA,S
SH,202G,28,12,POSE,L,NA,NA,NA,S
SH,202G,28,12.5,POSE,W,NA,NA,NA,S
SH,202G,28,13,AGROP,POSE,NA,NA,NA,S
SH,202G,28,13.5,POSE,L,NA,NA,NA,S
SH,202G,28,14,AGROP,POSE,NA,NA,NA,S
SH,202G,28,14.5,N,NA,NA,NA,NA,S
SH,202G,28,15,POSE,L,NA,NA,NA,S
SH,202G,28,15.5,N,NA,NA,NA,NA,S
SH,202G,28,16,AGROP,NA,NA,NA,NA,AGROP
SH,202G,28,16.5,N,NA,NA,NA,NA,S
SH,202G,28,17,AGROP,L,NA,NA,NA,S
SH,202G,28,17.5,AGROP,L,NA,NA,NA,S
SH,202G,28,18,AGROP,NA,NA,NA,NA,S
SH,202G,28,18.5,N,L,NA,NA,NA,S
SH,202G,28,19,AGROP,L,NA,NA,NA,S
SH,202G,28,19.5,AGROP,W,L,NA,NA,S
SH,202G,28,20,N,NA,NA,NA,NA,S
SH,202G,28,20.5,AGROP,POSE,L,NA,NA,S
SH,202G,28,21,N,NA,NA,NA,NA,S
SH,202G,28,21.5,AGROP,L,NA,NA,NA,S
SH,202G,28,22,AGROP,L,NA,NA,NA,S
SH,202G,28,22.5,AGROP,BRTE,L,NA,NA,S
SH,202G,28,23,POSE,L,NA,NA,NA,S
SH,202G,28,23.5,AGROP,NA,NA,NA,NA,S
SH,202G,28,24,N,NA,NA,NA,NA,S
SH,202G,28,24.5,POSE,L,NA,NA,NA,S
SH,202G,28,25,POSE,NA,NA,NA,NA,S
SH,202G,28,25.5,N,NA,NA,NA,NA,S
SH,202G,28,26,N,L,NA,NA,NA,S
SH,202G,28,26.5,AGROP,L,NA,NA,NA,S
SH,202G,28,27,AGROP,L,NA,NA,NA,S
SH,202G,28,27.5,N,NA,NA,NA,NA,S
SH,202G,28,28,N,L,NA,NA,NA,S
SH,202G,28,28.5,N,L,NA,NA,NA,S
SH,202G,28,29,AGROP,POSE,L,NA,NA,S
SH,202G,28,29.5,POSE,L,NA,NA,NA,S
SH,203A,2,0,N,L,NA,NA,NA,S
SH,203A,2,0.5,N,L,NA,NA,NA,S
SH,203A,2,1,POSE,NA,NA,NA,NA,POSE
SH,203A,2,1.5,N,L,NA,NA,NA,S
SH,203A,2,2,POSE,L,NA,NA,NA,S
SH,203A,2,2.5,POSE,NA,NA,NA,NA,POSE
SH,203A,2,3,N,NA,NA,NA,NA,S
SH,203A,2,3.5,POSE,NA,NA,NA,NA,POSE
SH,203A,2,4,POSE,L,NA,NA,NA,S
SH,203A,2,4.5,BRTE,L,NA,NA,NA,S
SH,203A,2,5,BRTE,L,NA,NA,NA,S
SH,203A,2,5.5,POSE,L,NA,NA,NA,S
SH,203A,2,6,BRTE,POSE,L,NA,NA,S
SH,203A,2,6.5,BRTE,POSE,L,NA,NA,S
SH,203A,2,7,BRTE,L,NA,NA,NA,S
SH,203A,2,7.5,BRTE,L,NA,NA,NA,S
SH,203A,2,8,POSE,L,NA,NA,NA,S
SH,203A,2,8.5,BRTE,L,NA,NA,NA,S
SH,203A,2,9,N,NA,NA,NA,NA,S
SH,203A,2,9.5,POSE,L,NA,NA,NA,S
SH,203A,2,10,POSE,L,NA,NA,NA,S
SH,203A,2,10.5,POSE,NA,NA,NA,NA,S
SH,203A,2,11,N,NA,NA,NA,NA,S
SH,203A,2,11.5,DF,POSE,L,NA,NA,S
SH,203A,2,12,CHJU,L,NA,NA,NA,S
SH,203A,2,12.5,POSE,L,NA,NA,NA,S
SH,203A,2,13,N,L,NA,NA,NA,S
SH,203A,2,13.5,N,L,NA,NA,NA,S
SH,203A,2,14,POSE,L,NA,NA,NA,S
SH,203A,2,14.5,N,NA,NA,NA,NA,S
SH,203A,2,15,BRTE,L,NA,NA,NA,S
SH,203A,2,15.5,AGROP,NA,NA,NA,NA,AGROP
SH,203A,2,16,BRTE,L,NA,NA,NA,S
SH,203A,2,16.5,BRTE,POSE,L,NA,NA,S
SH,203A,2,17,N,L,NA,NA,NA,S
SH,203A,2,17.5,POSE,L,NA,NA,NA,S
SH,203A,2,18,POSE,L,NA,NA,NA,S
SH,203A,2,18.5,N,L,NA,NA,NA,S
SH,203A,2,19,POSE,L,NA,NA,NA,S
SH,203A,2,19.5,N,L,NA,NA,NA,S
SH,203A,2,20,POSE,L,NA,NA,NA,S
SH,203A,2,20.5,N,L,NA,NA,NA,S
SH,203A,2,21,N,L,NA,NA,NA,S
SH,203A,2,21.5,POSE,L,NA,NA,NA,S
SH,203A,2,22,POSE,L,NA,NA,NA,S
SH,203A,2,22.5,POSE,L,NA,NA,NA,S
SH,203A,2,23,N,L,NA,NA,NA,S
SH,203A,2,23.5,N,L,NA,NA,NA,S
SH,203A,2,24,POSE,L,NA,NA,NA,S
SH,203A,2,24.5,BRTE,L,NA,NA,NA,S
SH,203A,2,25,CHJU,POSE,L,NA,NA,S
SH,203A,2,25.5,N,L,NA,NA,NA,S
SH,203A,2,26,BRTE,POSE,L,NA,NA,S
SH,203A,2,26.5,POSE,L,NA,NA,NA,S
SH,203A,2,27,POSE,L,NA,NA,NA,S
SH,203A,2,27.5,CHJU,POSE,L,NA,NA,S
SH,203A,2,28,POSE,L,NA,NA,NA,S
SH,203A,2,28.5,AGROP,NA,NA,NA,NA,AGROP
SH,203A,2,29,POSE,L,NA,NA,NA,S
SH,203A,2,29.5,POSE,L,NA,NA,NA,S
SH,203A,15,0,N,L,NA,NA,NA,S
SH,203A,15,0.5,N,L,NA,NA,NA,S
SH,203A,15,1,N,L,NA,NA,NA,S
SH,203A,15,1.5,N,L,NA,NA,NA,S
SH,203A,15,2,N,L,NA,NA,NA,S
SH,203A,15,2.5,POSE,L,NA,NA,NA,S
SH,203A,15,3,AGROP,L,NA,NA,NA,S
SH,203A,15,3.5,AGROP,L,NA,NA,NA,S
SH,203A,15,4,AGROP,POSE,L,NA,NA,S
SH,203A,15,4.5,POSE,L,NA,NA,NA,S
SH,203A,15,5,POSE,L,NA,NA,NA,S
SH,203A,15,5.5,CHJU,L,NA,NA,NA,S
SH,203A,15,6,POSE,L,NA,NA,NA,S
SH,203A,15,6.5,N,L,NA,NA,NA,S
SH,203A,15,7,POSE,L,NA,NA,NA,S
SH,203A,15,7.5,POSE,L,NA,NA,NA,S
SH,203A,15,8,N,L,NA,NA,NA,S
SH,203A,15,8.5,AGROP,POSE,L,NA,NA,S
SH,203A,15,9,AGROP,L,NA,NA,NA,S
SH,203A,15,9.5,N,L,NA,NA,NA,S
SH,203A,15,10,N,NA,NA,NA,NA,S
SH,203A,15,10.5,POSE,L,NA,NA,NA,S
SH,203A,15,11,POSE,L,NA,NA,NA,S
SH,203A,15,11.5,POSE,L,NA,NA,NA,S
SH,203A,15,12,N,NA,NA,NA,NA,S
SH,203A,15,12.5,POSE,L,NA,NA,NA,S
SH,203A,15,13,N,L,NA,NA,NA,S
SH,203A,15,13.5,N,L,NA,NA,NA,S
SH,203A,15,14,POSE,NA,NA,NA,NA,S
SH,203A,15,14.5,N,L,NA,NA,NA,S
SH,203A,15,15,N,L,NA,NA,NA,S
SH,203A,15,15.5,POSE,L,NA,NA,NA,S
SH,203A,15,16,N,L,NA,NA,NA,S
SH,203A,15,16.5,N,L,NA,NA,NA,S
SH,203A,15,17,N,L,NA,NA,NA,S
SH,203A,15,17.5,POSE,L,NA,NA,NA,S
SH,203A,15,18,N,L,NA,NA,NA,S
SH,203A,15,18.5,POSE,L,NA,NA,NA,S
SH,203A,15,19,POSE,L,NA,NA,NA,S
SH,203A,15,19.5,N,L,NA,NA,NA,S
SH,203A,15,20,POSE,L,NA,NA,NA,S
SH,203A,15,20.5,POSE,L,NA,NA,NA,S
SH,203A,15,21,ASTRA,NA,NA,NA,NA,S
SH,203A,15,21.5,N,NA,NA,NA,NA,S
SH,203A,15,22,N,L,NA,NA,NA,S
SH,203A,15,22.5,N,L,NA,NA,NA,S
SH,203A,15,23,N,L,NA,NA,NA,S
SH,203A,15,23.5,N,L,NA,NA,NA,S
SH,203A,15,24,N,L,NA,NA,NA,S
SH,203A,15,24.5,N,L,NA,NA,NA,S
SH,203A,15,25,N,L,NA,NA,NA,S
SH,203A,15,25.5,GARA2,POSE,L,NA,NA,S
SH,203A,15,26,N,L,NA,NA,NA,S
SH,203A,15,26.5,N,L,NA,NA,NA,S
SH,203A,15,27,N,L,NA,NA,NA,S
SH,203A,15,27.5,N,L,NA,NA,NA,S
SH,203A,15,28,POSE,L,NA,NA,NA,S
SH,203A,15,28.5,POSE,L,NA,NA,NA,S
SH,203A,15,29,ELLAL,AGROP,POSE,L,NA,S
SH,203A,15,29.5,AGROP,L,NA,NA,NA,S
SH,203A,28,0,BRTE,AGROP,L,NA,NA,S
SH,203A,28,0.5,BRTE,L,NA,NA,NA,S
SH,203A,28,1,CHJU,BRTE,L,NA,NA,S
SH,203A,28,1.5,BRTE,L,NA,NA,NA,S
SH,203A,28,2,POSE,L,NA,NA,NA,S
SH,203A,28,2.5,N,NA,NA,NA,NA,S
SH,203A,28,3,CHJU,POSE,L,NA,NA,S
SH,203A,28,3.5,CHJU,POSE,L,NA,NA,S
SH,203A,28,4,BRTE,L,NA,NA,NA,S
SH,203A,28,4.5,N,L,NA,NA,NA,S
SH,203A,28,5,POSE,L,NA,NA,NA,S
SH,203A,28,5.5,DF,POSE,L,NA,NA,S
SH,203A,28,6,BRTE,L,NA,NA,NA,S
SH,203A,28,6.5,DF,L,NA,NA,NA,S
SH,203A,28,7,AGROP,POSE,L,NA,NA,S
SH,203A,28,7.5,BRTE,POSE,L,NA,NA,S
SH,203A,28,8,POSE,L,NA,NA,NA,S
SH,203A,28,8.5,POSE,L,NA,NA,NA,S
SH,203A,28,9,N,L,NA,NA,NA,S
SH,203A,28,9.5,POSE,L,NA,NA,NA,S
SH,203A,28,10,N,L,NA,NA,NA,S
SH,203A,28,10.5,BRTE,POSE,L,NA,NA,S
SH,203A,28,11,BRTE,L,NA,NA,NA,S
SH,203A,28,11.5,BRTE,POSE,L,NA,NA,S
SH,203A,28,12,DF,CHJU,AGROP,L,NA,S
SH,203A,28,12.5,CHJU,POSE,L,NA,NA,S
SH,203A,28,13,N,NA,NA,NA,NA,S
SH,203A,28,13.5,BRTE,L,NA,NA,NA,S
SH,203A,28,14,ELLAL,POSE,L,NA,NA,S
SH,203A,28,14.5,POSE,L,NA,NA,NA,S
SH,203A,28,15,N,L,NA,NA,NA,S
SH,203A,28,15.5,N,L,NA,NA,NA,S
SH,203A,28,16,AGROP,POSE,NEST5,L,NA,S
SH,203A,28,16.5,NEST5,POSE,L,NA,NA,S
SH,203A,28,17,N,L,NA,NA,NA,S
SH,203A,28,17.5,N,L,NA,NA,NA,S
SH,203A,28,18,BRTE,NA,NA,NA,NA,S
SH,203A,28,18.5,AGROP,L,NA,NA,NA,S
SH,203A,28,19,POSE,L,NA,NA,NA,S
SH,203A,28,19.5,N,L,NA,NA,NA,S
SH,203A,28,20,LUAR6,L,NA,NA,NA,S
SH,203A,28,20.5,LUAR6,POSE,L,NA,NA,S
SH,203A,28,21,BRTE,L,NA,NA,NA,S
SH,203A,28,21.5,BRTE,L,NA,NA,NA,S
SH,203A,28,22,POSE,L,NA,NA,NA,S
SH,203A,28,22.5,N,L,NA,NA,NA,S
SH,203A,28,23,BRTE,L,NA,NA,NA,S
SH,203A,28,23.5,N,L,NA,NA,NA,S
SH,203A,28,24,N,L,NA,NA,NA,S
SH,203A,28,24.5,POSE,L,NA,NA,NA,S
SH,203A,28,25,N,L,NA,NA,NA,S
SH,203A,28,25.5,BRTE,POSE,L,NA,NA,S
SH,203A,28,26,AGROP,L,NA,NA,NA,S
SH,203A,28,26.5,POSE,L,NA,NA,NA,S
SH,203A,28,27,BRTE,L,NA,NA,NA,S
SH,203A,28,27.5,BRTE,L,NA,NA,NA,S
SH,203A,28,28,BRTE,L,NA,NA,NA,S
SH,203A,28,28.5,BRTE,CHJU,L,NA,NA,S
SH,203A,28,29,BRTE,L,NA,NA,NA,S
SH,203A,28,29.5,CHJU,BRTE,L,NA,NA,S
SH,203G,2,0,POSE,L,NA,NA,NA,S
SH,203G,2,0.5,N,L,NA,NA,NA,S
SH,203G,2,1,BRTE,L,NA,NA,NA,S
SH,203G,2,1.5,AGROP,L,NA,NA,NA,S
SH,203G,2,2,N,L,NA,NA,NA,S
SH,203G,2,2.5,BRTE,L,NA,NA,NA,S
SH,203G,2,3,BRTE,L,NA,NA,NA,S
SH,203G,2,3.5,BRTE,L,NA,NA,NA,S
SH,203G,2,4,N,L,NA,NA,NA,S
SH,203G,2,4.5,BRTE,L,NA,NA,NA,S
SH,203G,2,5,BRTE,L,NA,NA,NA,S
SH,203G,2,5.5,BRTE,L,NA,NA,NA,S
SH,203G,2,6,BRTE,POSE,L,NA,NA,S
SH,203G,2,6.5,POSE,L,NA,NA,NA,S
SH,203G,2,7,POSE,L,NA,NA,NA,S
SH,203G,2,7.5,POSE,L,NA,NA,NA,S
SH,203G,2,8,POSE,NA,NA,NA,NA,S
SH,203G,2,8.5,N,L,NA,NA,NA,S
SH,203G,2,9,N,L,NA,NA,NA,S
SH,203G,2,9.5,N,L,NA,NA,NA,S
SH,203G,2,10,BRTE,L,NA,NA,NA,S
SH,203G,2,10.5,AGROP,BRTE,L,NA,NA,S
SH,203G,2,11,AGROP,BRTE,L,NA,NA,S
SH,203G,2,11.5,AGROP,NA,NA,NA,NA,S
SH,203G,2,12,AGROP,L,NA,NA,NA,S
SH,203G,2,12.5,N,L,NA,NA,NA,S
SH,203G,2,13,BRTE,L,NA,NA,NA,S
SH,203G,2,13.5,N,NA,NA,NA,NA,S
SH,203G,2,14,TRDU,NA,NA,NA,NA,R
SH,203G,2,14.5,N,NA,NA,NA,NA,S
SH,203G,2,15,N,NA,NA,NA,NA,R
SH,203G,2,15.5,POSE,NA,NA,NA,NA,POSE
SH,203G,2,16,DG,NA,NA,NA,NA,S
SH,203G,2,16.5,AGROP,NA,NA,NA,NA,S
SH,203G,2,17,N,L,NA,NA,NA,S
SH,203G,2,17.5,BRTE,L,NA,NA,NA,S
SH,203G,2,18,BRTE,L,NA,NA,NA,S
SH,203G,2,18.5,BRTE,POSE,L,NA,NA,S
SH,203G,2,19,POSE,L,NA,NA,NA,S
SH,203G,2,19.5,POSE,BRTE,L,NA,NA,S
SH,203G,2,20,SIAL2,POSE,L,NA,NA,S
SH,203G,2,20.5,BRTE,L,NA,NA,NA,S
SH,203G,2,21,AGROP,BRTE,L,NA,NA,S
SH,203G,2,21.5,BRTE,L,NA,NA,NA,S
SH,203G,2,22,AGROP,BRTE,L,NA,NA,S
SH,203G,2,22.5,BRTE,L,NA,NA,NA,S
SH,203G,2,23,POSE,L,NA,NA,NA,S
SH,203G,2,23.5,AGROP,L,NA,NA,NA,S
SH,203G,2,24,POSE,BRTE,L,NA,NA,S
SH,203G,2,24.5,POSE,L,NA,NA,NA,S
SH,203G,2,25,POSE,L,NA,NA,NA,S
SH,203G,2,25.5,BRTE,L,NA,NA,NA,S
SH,203G,2,26,N,L,NA,NA,NA,S
SH,203G,2,26.5,ACTH7,L,NA,NA,NA,S
SH,203G,2,27,DG,L,NA,NA,NA,S
SH,203G,2,27.5,BRTE,L,NA,NA,NA,S
SH,203G,2,28,N,L,NA,NA,NA,S
SH,203G,2,28.5,N,L,NA,NA,NA,S
SH,203G,2,29,BRTE,NA,NA,NA,NA,S
SH,203G,2,29.5,POSE,L,NA,NA,NA,S
SH,203G,15,0,N,L,NA,NA,NA,S
SH,203G,15,0.5,N,L,NA,NA,NA,S
SH,203G,15,1,N,L,NA,NA,NA,S
SH,203G,15,1.5,N,L,NA,NA,NA,S
SH,203G,15,2,AGROP,NA,NA,NA,NA,S
SH,203G,15,2.5,AGROP,POSE,L,NA,NA,S
SH,203G,15,3,AGROP,L,NA,NA,NA,S
SH,203G,15,3.5,POSE,L,NA,NA,NA,S
SH,203G,15,4,AGROP,L,NA,NA,NA,S
SH,203G,15,4.5,POSE,L,NA,NA,NA,S
